"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"PULL","May 5, 2026, 12:53 PM","May 5, 2026, 1:22 PM","","Face Pull",,"",1,"normal",10,8,,,
"PULL","May 5, 2026, 12:53 PM","May 5, 2026, 1:22 PM","","Face Pull",,"",2,"normal",10,10,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Incline Bench Press (Barbell)",,"",0,"normal",20,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Incline Bench Press (Barbell)",,"",1,"normal",25,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Incline Bench Press (Barbell)",,"",2,"normal",30,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Shoulder Press (Dumbbell)",,"",0,"normal",10,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Shoulder Press (Dumbbell)",,"",1,"normal",20,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Shoulder Press (Dumbbell)",,"",2,"normal",20,10,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Bench Press (Dumbbell)",,"",0,"normal",20,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Bench Press (Dumbbell)",,"",1,"normal",20,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Bench Press (Dumbbell)",,"",2,"normal",20,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Lateral Raise (Dumbbell)",,"",0,"normal",5,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Lateral Raise (Dumbbell)",,"",1,"normal",5,11,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Skullcrusher (Dumbbell)",,"",0,"normal",5,12,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Skullcrusher (Dumbbell)",,"",1,"normal",7.5,10,,,
"PUSH","May 4, 2026, 1:59 PM","May 4, 2026, 2:40 PM","First day back","Skullcrusher (Dumbbell)",,"",2,"normal",7.5,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Pull Up",,"",0,"normal",,5,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Pull Up",,"",1,"normal",,4,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Pull Up",,"",2,"normal",,2,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Pull Up",,"",3,"normal",,1,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bent Over Row (Barbell)",,"",0,"normal",32.5,12,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bent Over Row (Barbell)",,"",1,"normal",35,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bent Over Row (Barbell)",,"",2,"normal",35,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bent Over Row (Barbell)",,"",3,"normal",35,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Lat Pulldown (Cable)",,"",0,"normal",40,12,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Lat Pulldown (Cable)",,"",1,"normal",40,12,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Lat Pulldown (Cable)",,"",2,"normal",40,12,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Lat Pulldown (Cable)",,"",3,"normal",40,12,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bicep Curl (Dumbbell)",,"",0,"normal",10,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bicep Curl (Dumbbell)",,"",1,"normal",10,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bicep Curl (Dumbbell)",,"",2,"normal",10,10,,,
"PULL","Sep 28, 2025, 6:16 PM","Sep 28, 2025, 7:05 PM","Yeeesshhhhahahgahhahahahahahahshdhgshshd","Bicep Curl (Dumbbell)",,"",3,"normal",10,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Incline Bench Press (Dumbbell)",,"",3,"normal",20,8,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Overhead Press (Barbell)",,"",0,"normal",32.5,6,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Overhead Press (Barbell)",,"",1,"normal",32.5,6,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Overhead Press (Barbell)",,"",2,"normal",32.5,5,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Overhead Press (Barbell)",,"",3,"normal",32.5,5,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",6,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Lateral Raise (Dumbbell)",,"",1,"normal",6,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Lateral Raise (Dumbbell)",,"",2,"normal",6,10,,,
"PUSH","Sep 27, 2025, 10:21 AM","Sep 27, 2025, 11:21 AM","","Lateral Raise (Dumbbell)",,"",3,"normal",6,10,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Squat (Barbell)",,"",0,"normal",40,10,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Squat (Barbell)",,"",1,"normal",60,6,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Squat (Barbell)",,"",2,"normal",60,6,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Squat (Barbell)",,"",3,"normal",40,12,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Romanian Deadlift (Barbell)",,"",0,"normal",60,10,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Romanian Deadlift (Barbell)",,"",1,"normal",60,8,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Romanian Deadlift (Barbell)",,"",2,"normal",60,8,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Romanian Deadlift (Barbell)",,"",3,"normal",60,10,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Bulgarian Split Squat",,"",0,"normal",6,8,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Bulgarian Split Squat",,"",1,"normal",6,8,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Bulgarian Split Squat",,"",2,"normal",6,8,,,
"LEGS","Sep 25, 2025, 9:45 AM","Sep 25, 2025, 10:44 AM","","Bulgarian Split Squat",,"",3,"normal",6,8,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Pull Up",,"",0,"normal",,5,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Pull Up",,"",1,"normal",,4,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Pull Up",,"",2,"normal",,3,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Pull Up",,"",3,"normal",,3,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bent Over Row (Barbell)",,"",0,"normal",32.5,12,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bent Over Row (Barbell)",,"",1,"normal",32.5,12,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bent Over Row (Barbell)",,"",2,"normal",32.5,12,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bent Over Row (Barbell)",,"",3,"normal",32.5,10,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Lat Pulldown (Cable)",,"",0,"normal",35,12,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Lat Pulldown (Cable)",,"",1,"normal",40,10,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Lat Pulldown (Cable)",,"",2,"normal",40,8,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Lat Pulldown (Cable)",,"",3,"normal",40,6,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bicep Curl (Dumbbell)",,"",0,"normal",10,12,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bicep Curl (Dumbbell)",,"",1,"normal",10,10,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bicep Curl (Dumbbell)",,"",2,"normal",10,8,,,
"PULL","Sep 23, 2025, 9:31 AM","Sep 23, 2025, 10:16 AM","Eat more protein","Bicep Curl (Dumbbell)",,"",3,"normal",10,8,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",20,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",20,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Incline Bench Press (Dumbbell)",,"",3,"normal",20,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Overhead Press (Barbell)",,"",0,"normal",30,8,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Overhead Press (Barbell)",,"",1,"normal",32.5,5,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Overhead Press (Barbell)",,"",2,"normal",32.5,5,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Overhead Press (Barbell)",,"",3,"normal",32.5,5,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",6,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",6,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",6,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",6,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Cable Fly Crossovers",,"",0,"normal",9,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Cable Fly Crossovers",,"",1,"normal",9,8,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Cable Fly Crossovers",,"",2,"normal",6,10,,,
"PUSH","Sep 22, 2025, 2:38 PM","Sep 22, 2025, 3:37 PM","","Cable Fly Crossovers",,"",3,"normal",6,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Incline Bench Press (Dumbbell)",,"",0,"normal",18,12,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Incline Bench Press (Dumbbell)",,"",1,"normal",22,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Incline Bench Press (Dumbbell)",,"",2,"normal",22,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Incline Bench Press (Dumbbell)",,"",3,"normal",22,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Overhead Press (Barbell)",,"",0,"normal",30,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Overhead Press (Barbell)",,"",1,"normal",30,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Overhead Press (Barbell)",,"",2,"normal",30,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Overhead Press (Barbell)",,"",3,"normal",30,8,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Lateral Raise (Dumbbell)",,"",1,"normal",5,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Lateral Raise (Dumbbell)",,"",3,"normal",5,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Cable Fly Crossovers",,"",0,"normal",9,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Cable Fly Crossovers",,"",1,"normal",6,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Cable Fly Crossovers",,"",2,"normal",6,10,,,
"PUSH","Sep 16, 2025, 12:13 PM","Sep 16, 2025, 12:55 PM","Right shoulder a bit sore","Cable Fly Crossovers",,"",3,"normal",6,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Pull Up",,"",0,"normal",,5,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Pull Up",,"",1,"normal",,3,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Pull Up",,"",2,"normal",,2,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Pull Up",,"",3,"normal",,2,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bent Over Row (Barbell)",,"",0,"normal",30,8,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bent Over Row (Barbell)",,"",1,"normal",30,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bent Over Row (Barbell)",,"",2,"normal",30,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bent Over Row (Barbell)",,"",3,"normal",30,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Lat Pulldown (Cable)",,"",0,"normal",30,12,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Lat Pulldown (Cable)",,"",1,"normal",35,12,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Lat Pulldown (Cable)",,"",2,"normal",35,12,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Lat Pulldown (Cable)",,"",3,"normal",35,12,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bicep Curl (Dumbbell)",,"",0,"normal",8,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bicep Curl (Dumbbell)",,"",1,"normal",8,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bicep Curl (Dumbbell)",,"",2,"normal",8,10,,,
"PULL","Sep 14, 2025, 4:31 PM","Sep 14, 2025, 5:15 PM","Probs can do one more bicep","Bicep Curl (Dumbbell)",,"",3,"normal",8,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Incline Bench Press (Dumbbell)",,"",0,"normal",18,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Incline Bench Press (Dumbbell)",,"",1,"normal",20,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Incline Bench Press (Dumbbell)",,"",2,"normal",20,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Incline Bench Press (Dumbbell)",,"",3,"normal",20,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Overhead Press (Barbell)",,"",0,"normal",30,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Overhead Press (Barbell)",,"",1,"normal",30,6,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Overhead Press (Barbell)",,"",2,"normal",30,6,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Overhead Press (Barbell)",,"",3,"normal",30,6,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Lateral Raise (Dumbbell)",,"",0,"normal",4,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Lateral Raise (Dumbbell)",,"",1,"normal",5,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Lateral Raise (Dumbbell)",,"",3,"normal",5,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Low Cable Fly Crossovers",,"",0,"normal",6,10,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Low Cable Fly Crossovers",,"",1,"normal",6,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Low Cable Fly Crossovers",,"",2,"normal",6,8,,,
"PUSH","Sep 13, 2025, 3:12 PM","Sep 13, 2025, 4:18 PM","Felt good. Tired towards the end","Low Cable Fly Crossovers",,"",3,"normal",6,8,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Lateral Raise (Dumbbell)",,"",0,"normal",6,10,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Overhead Press (Barbell)",,"",0,"normal",30,8,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Hip Hugs",,"",0,"normal",14,12,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",16,10,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Bench Press (Barbell)",,"",0,"normal",30,10,,,
"Push","Aug 21, 2025, 9:06 AM","Aug 21, 2025, 10:06 AM","","Seated Chest Flys (Cable)",,"",0,"normal",2.5,10,,,